id,client,subject,description,status,amount,executor,created_by,created_at,updated_at
23804,ООО Клиент_XYHAPK,Рефинансирование,Описание_tCM7S8,processed,1826602.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23803,ООО Клиент_d3kink,Рефинансирование,Описание_IVLXAR,processed,1732896.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23802,ООО Клиент_TVNp04,Кредит на развитие,Описание_VpHksz,processed,1168475.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23801,ООО Клиент_nBmIPO,Рефинансирование,Описание_vFyKqF,processed,765088.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23800,ООО Клиент_AR0fh1,Рефинансирование,Описание_C3tSsj,processed,170972.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23799,ООО Клиент_4SdMEe,Кредит на развитие,Описание_4SK4PH,processed,757143.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23798,ООО Клиент_E8ames,Кредит на развитие,Описание_We1Em3,processed,542931.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23797,ООО Клиент_PQAK3r,Сайт,Описание_X1HiOp,processed,465914.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23796,ООО Клиент_tV9YtD,Кредит на развитие,Описание_UU1n5h,processed,995038.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23795,ООО Клиент_jrzVum,Сайт,Описание_pDJso0,processed,870897.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23794,ООО Клиент_4JyKi7,Сайт,Описание_AKnGWG,processed,1746734.0,SL1K,1,2025-10-28 11:43:47,2025-10-28 11:43:47
23793,ООО Клиент_r1fvAg,Рефинансирование,Описание_MF7Y0v,processed,1678500.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23792,ООО Клиент_wfMBeA,Кредит на развитие,Описание_jGbFD5,processed,1251139.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23791,ООО Клиент_rrT6Ds,Кредит на развитие,Описание_o3BuAV,processed,1778520.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23790,ООО Клиент_NuN4sU,Кредит на развитие,Описание_B58svQ,processed,1148790.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23789,ООО Клиент_RTpSNy,Сайт,Описание_IYvQH7,processed,1760806.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23788,ООО Клиент_RndRlV,Сайт,Описание_wOxFF5,processed,365761.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23787,ООО Клиент_TKMnIV,Сайт,Описание_yUIFJi,processed,1271048.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23786,ООО Клиент_MsVRD5,Кредит на развитие,Описание_NMhuva,processed,1354254.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23785,ООО Клиент_empVPQ,Сайт,Описание_QcFypM,processed,434319.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23784,ООО Клиент_tbjJeT,Кредит на развитие,Описание_0hWUBO,processed,205051.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23783,ООО Клиент_aJzFmv,Сайт,Описание_5YiZFw,processed,225437.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23782,ООО Клиент_jabGlm,Сайт,Описание_5YW9EY,processed,1363895.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23781,ООО Клиент_Hdiv5i,Сайт,Описание_zCnq9u,processed,1334303.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23780,ООО Клиент_ldBylt,Кредит на развитие,Описание_hRrlTu,processed,655408.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23779,ООО Клиент_D4EQuj,Рефинансирование,Описание_h89DiO,processed,257673.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23778,ООО Клиент_heHG3l,Кредит на развитие,Описание_AZynZL,processed,496473.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23777,ООО Клиент_gT7T15,Кредит на развитие,Описание_SSjBaD,processed,1719252.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23776,ООО Клиент_8mdhyT,Кредит на развитие,Описание_KbPJ8Y,processed,503339.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23775,ООО Клиент_auknna,Рефинансирование,Описание_wmPwQf,processed,425262.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23774,ООО Клиент_skzCD4,Рефинансирование,Описание_ncOfTL,processed,1629444.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23773,ООО Клиент_raqi8z,Рефинансирование,Описание_v9B1o3,processed,1048119.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23772,ООО Клиент_wP9yCt,Сайт,Описание_JLG3R4,processed,1426524.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23771,ООО Клиент_FqzApi,Рефинансирование,Описание_l42qjP,processed,1956862.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23770,ООО Клиент_My64S7,Кредит на развитие,Описание_DJFpiZ,processed,930607.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23769,ООО Клиент_oSXuqO,Кредит на развитие,Описание_1j20KN,processed,995439.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23768,ООО Клиент_UmWkwo,Сайт,Описание_foCmlZ,processed,1347823.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23767,ООО Клиент_Qfxv1P,Рефинансирование,Описание_o5UzK7,processed,1490161.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23766,ООО Клиент_7sPxpV,Кредит на развитие,Описание_h0BPbN,processed,1589942.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23765,ООО Клиент_4C0cLt,Кредит на развитие,Описание_mHRaCt,processed,37303.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23764,ООО Клиент_m1rfqP,Кредит на развитие,Описание_AsRFkU,processed,872311.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23763,ООО Клиент_LNPy7i,Сайт,Описание_1bZ9w2,processed,493981.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23762,ООО Клиент_bVlmTd,Сайт,Описание_k6bZrt,processed,595640.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23761,ООО Клиент_LpUb1I,Сайт,Описание_tYyruB,processed,1482237.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23760,ООО Клиент_M3ls8Y,Рефинансирование,Описание_7piQUB,processed,1846963.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23759,ООО Клиент_tKA1J7,Сайт,Описание_IJ5o3t,processed,1316373.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23758,ООО Клиент_XBcHbE,Кредит на развитие,Описание_3KloYo,processed,20148.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23757,ООО Клиент_PU7ipj,Кредит на развитие,Описание_wLp7gI,processed,361973.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23756,ООО Клиент_xY1v1I,Кредит на развитие,Описание_cIC6Az,processed,1714106.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23755,ООО Клиент_ftHcdT,Сайт,Описание_HsnG4n,processed,590816.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23754,ООО Клиент_VPD8rn,Рефинансирование,Описание_kFQ85S,processed,1977694.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23753,ООО Клиент_IlKqDS,Кредит на развитие,Описание_6PW0dc,processed,457575.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23752,ООО Клиент_cww5Qs,Кредит на развитие,Описание_iKlDCR,processed,1246875.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23751,ООО Клиент_6W5TLn,Рефинансирование,Описание_2frP3Z,processed,1052628.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23750,ООО Клиент_ZVob1s,Сайт,Описание_oYHcJh,processed,755766.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23749,ООО Клиент_tu0pNX,Кредит на развитие,Описание_AzCkMD,processed,651758.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23748,ООО Клиент_rxrbj5,Кредит на развитие,Описание_1uyRB6,processed,1443214.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23747,ООО Клиент_NJK1rS,Сайт,Описание_Ndaz7i,processed,1766181.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23746,ООО Клиент_b9FXpA,Кредит на развитие,Описание_mJ7kZ2,processed,970520.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23745,ООО Клиент_htJGj1,Кредит на развитие,Описание_IETwG2,processed,271086.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23744,ООО Клиент_QB1ye5,Рефинансирование,Описание_QnspdR,processed,1958189.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23743,ООО Клиент_gnE0Jx,Рефинансирование,Описание_LCr7pX,processed,919599.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23742,ООО Клиент_sur2AJ,Рефинансирование,Описание_3ckFas,processed,1245814.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23741,ООО Клиент_YE5Cbu,Кредит на развитие,Описание_mN01db,processed,1016692.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23740,ООО Клиент_lS5i83,Кредит на развитие,Описание_CI37h7,processed,1632388.0,SL1K,1,2025-10-28 11:43:46,2025-10-28 11:43:46
23739,ООО Клиент_zJ7JpE,Рефинансирование,Описание_YY1qQn,processed,968005.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23738,ООО Клиент_OoGt1C,Кредит на развитие,Описание_0QSQ8P,processed,1754262.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23737,ООО Клиент_0zxV7V,Сайт,Описание_a3twNy,processed,432939.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23736,ООО Клиент_EatEoN,Сайт,Описание_oSW48l,processed,340764.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23735,ООО Клиент_0xKPkN,Рефинансирование,Описание_nnJKs0,processed,1558443.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23734,ООО Клиент_z5Fxfv,Сайт,Описание_uCA7vS,processed,774198.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23733,ООО Клиент_1nc8Ax,Кредит на развитие,Описание_Ts3RAa,processed,1277842.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23732,ООО Клиент_K3zwwp,Кредит на развитие,Описание_aNodQf,processed,654811.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23731,ООО Клиент_hDyTtr,Сайт,Описание_nO6Ngr,processed,1104639.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23730,ООО Клиент_TT2ZjK,Рефинансирование,Описание_XPj5Zs,processed,511381.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23729,ООО Клиент_aFZvQG,Рефинансирование,Описание_GwZDY9,processed,290676.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23728,ООО Клиент_6E3ULc,Рефинансирование,Описание_OLLBQc,processed,673016.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23727,ООО Клиент_z1RYje,Рефинансирование,Описание_V5CUIO,processed,1627077.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23726,ООО Клиент_BR1f2N,Кредит на развитие,Описание_FGdVRp,processed,335305.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23725,ООО Клиент_0P3zjo,Сайт,Описание_87ejIr,processed,421698.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23724,ООО Клиент_P4WJ2M,Рефинансирование,Описание_B3ZlCB,processed,845559.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23723,ООО Клиент_GmqF1P,Кредит на развитие,Описание_5Fek7G,processed,551851.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23722,ООО Клиент_qmvsyb,Сайт,Описание_7cCjlb,processed,1092826.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23721,ООО Клиент_Wa1FfO,Кредит на развитие,Описание_aHKHB6,processed,1171734.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23720,ООО Клиент_RMTMnk,Рефинансирование,Описание_PW4sA1,processed,1246528.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23719,ООО Клиент_ZgGPbj,Рефинансирование,Описание_OltUpS,processed,692529.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23718,ООО Клиент_lVcZmi,Сайт,Описание_qCdC11,processed,947430.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23717,ООО Клиент_5cEx3J,Сайт,Описание_OIHtPB,processed,353773.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23716,ООО Клиент_SiY2eo,Сайт,Описание_vk1Mm4,processed,794593.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23715,ООО Клиент_HR9v66,Сайт,Описание_NjkjMJ,processed,874111.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23714,ООО Клиент_beWAB7,Кредит на развитие,Описание_XD2FCT,processed,1087611.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23713,ООО Клиент_LPycyH,Кредит на развитие,Описание_0WYrTw,processed,310957.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23712,ООО Клиент_VkFFVI,Сайт,Описание_ETk4VN,processed,1686328.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23711,ООО Клиент_cYstgu,Рефинансирование,Описание_xrigj2,processed,1020758.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23710,ООО Клиент_uFJvhc,Сайт,Описание_iEzOEZ,processed,219518.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23709,ООО Клиент_yel9xS,Кредит на развитие,Описание_LSHasJ,processed,537906.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23708,ООО Клиент_On4OZZ,Кредит на развитие,Описание_d96Zyu,processed,1477838.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23707,ООО Клиент_w9gjpl,Сайт,Описание_QB1xVP,processed,248152.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23706,ООО Клиент_iawuaY,Рефинансирование,Описание_KaIIdY,processed,1035380.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23705,ООО Клиент_3i2d9I,Кредит на развитие,Описание_4QpIxs,processed,1410488.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23704,ООО Клиент_xWrYBg,Рефинансирование,Описание_cXIToT,processed,439760.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23703,ООО Клиент_AAUpfq,Рефинансирование,Описание_xHLvns,processed,689177.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23702,ООО Клиент_2JLXPF,Кредит на развитие,Описание_Ty1cTP,processed,862337.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23701,ООО Клиент_bAeq5o,Рефинансирование,Описание_rvutJY,processed,1837016.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23700,ООО Клиент_mE43BZ,Рефинансирование,Описание_y0CMNr,processed,694055.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23699,ООО Клиент_wVAlWo,Рефинансирование,Описание_Sa4IhT,processed,593308.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23698,ООО Клиент_EMckKF,Кредит на развитие,Описание_zvkQyl,processed,505902.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23697,ООО Клиент_IE76Xv,Кредит на развитие,Описание_l6ixR3,processed,168954.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23696,ООО Клиент_HeQeu1,Сайт,Описание_riKIlk,processed,789454.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23695,ООО Клиент_WaKjfM,Кредит на развитие,Описание_6W4BbG,processed,342994.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23694,ООО Клиент_2aLSkP,Кредит на развитие,Описание_uk4s1q,processed,1633844.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23693,ООО Клиент_1hykqH,Сайт,Описание_UkBYLW,processed,347422.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23692,ООО Клиент_ppe4Cy,Кредит на развитие,Описание_YCHKZQ,processed,391390.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23691,ООО Клиент_oyZqhs,Сайт,Описание_9Q8LIl,processed,1710203.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23690,ООО Клиент_V2lMjy,Сайт,Описание_jhMy6q,processed,1862093.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23689,ООО Клиент_8oG6rz,Кредит на развитие,Описание_XG0oHV,processed,50221.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23688,ООО Клиент_MT8xaS,Кредит на развитие,Описание_6Ne1fa,processed,883591.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23687,ООО Клиент_I4BHXH,Кредит на развитие,Описание_xaQ9Jz,processed,782606.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23686,ООО Клиент_zETSYq,Рефинансирование,Описание_EILf62,processed,610213.0,SL1K,1,2025-10-28 11:43:45,2025-10-28 11:43:45
23685,ООО Клиент_171xFO,Рефинансирование,Описание_5ymZ3E,processed,166786.0,SL1K,1,2025-10-28 11:43:44,2025-10-28 11:43:44
